Testing	// User ID
7-2-2025	// Evaluation date
IJ_Walk_BW3	6-2-2025	13:47:24:856	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
175	-0.455561	0.083093	-0.516698	0.151280	-0.403124	0.573655	-0.571223	0.946998	1.480049	-0.528214	0.960897	
176	-0.407403	0.079800	-0.472343	0.141058	-0.392097	0.571019	-0.563355	0.942979	1.480268	-0.515000	3.107078	
177	-0.361016	0.080539	-0.430137	0.133970	-0.381864	0.568718	-0.567325	0.934004	1.480018	-0.506280	-0.167450	
178	-0.313412	0.095471	-0.391165	0.131246	-0.366202	0.567975	-0.557971	0.930002	1.478036	-0.496708	0.924932	
179	-0.268980	0.096965	-0.347469	0.130537	-0.348118	0.567995	-0.535639	0.932171	1.476982	-0.481972	-0.292282	
180	-0.224999	0.095957	-0.303206	0.130871	-0.332560	0.567337	-0.512424	0.935237	1.479272	-0.462014	1.058230	
181	-0.182614	0.104101	-0.263988	0.131225	-0.321272	0.564917	-0.501402	0.932732	1.480202	-0.448778	1.374134	
182	-0.141823	0.117083	-0.225693	0.132850	-0.306796	0.562730	-0.487097	0.930331	1.474760	-0.435115	1.986888	
183	-0.107318	0.132357	-0.193297	0.132966	-0.294980	0.558408	-0.480689	0.923385	1.468379	-0.422792	-0.463662	
184	-0.071382	0.145549	-0.157325	0.135148	-0.281646	0.554465	-0.467628	0.919347	1.469265	-0.409067	1.177768	
185	-0.036231	0.149825	-0.121866	0.140780	-0.267226	0.553276	-0.450995	0.919193	1.468273	-0.392972	2.848072	
186	-0.002068	0.160162	-0.089067	0.144555	-0.253486	0.549874	-0.438926	0.914931	1.463279	-0.379086	0.489655	
187	0.027629	0.162974	-0.059875	0.146055	-0.240928	0.544267	-0.433472	0.905802	1.455821	-0.367375	-0.365419	
188	0.056622	0.155946	-0.032137	0.148995	-0.226879	0.540706	-0.423519	0.900058	1.452323	-0.356108	2.365784	
189	0.088063	0.153064	-0.003249	0.154149	-0.212521	0.538310	-0.410470	0.896818	1.452343	-0.341091	1.950604	
190	0.111676	0.159857	0.020533	0.156834	-0.197182	0.536269	-0.389577	0.897693	1.450510	-0.323586	1.505887	
191	0.126004	0.169539	0.037625	0.153662	-0.181659	0.532196	-0.372190	0.894617	1.444936	-0.308987	1.427493	
192	0.141452	0.167676	0.052693	0.154121	-0.163522	0.534412	-0.352337	0.897570	1.446076	-0.291014	0.791797	
193	0.152665	0.171051	0.064768	0.152249	-0.145919	0.535628	-0.333935	0.898907	1.446231	-0.274406	2.167387	
194	0.161437	0.163464	0.073286	0.145726	-0.127785	0.534237	-0.319707	0.895388	1.442174	-0.260198	3.307553	
195	0.167595	0.151743	0.078871	0.138404	-0.111076	0.532478	-0.302907	0.893834	1.436845	-0.247498	0.889780	
196	0.172520	0.147222	0.083478	0.135149	-0.093976	0.535001	-0.286558	0.895866	1.439770	-0.229913	2.603300	
197	0.175496	0.139461	0.086090	0.128808	-0.076665	0.534858	-0.269895	0.895259	1.439043	-0.214162	1.565096	
198	0.177097	0.129125	0.087236	0.122831	-0.060217	0.534681	-0.255386	0.894191	1.434226	-0.201549	-0.711562	
199	0.182993	0.123623	0.092768	0.119649	-0.043100	0.535433	-0.234788	0.896753	1.434404	-0.185563	2.055114	
200	0.190864	0.119833	0.099649	0.114156	-0.029525	0.532078	-0.221661	0.893089	1.430697	-0.171979	12.333336	
201	0.198624	0.112005	0.107079	0.109867	-0.016323	0.529534	-0.208178	0.890543	1.430546	-0.157789	88.744939	
202	0.204914	0.099185	0.115067	0.108056	0.001013	0.530317	-0.182838	0.894796	1.434266	-0.136627	302.748110	
203	0.209064	0.094363	0.119597	0.107310	0.018864	0.532937	-0.160351	0.899302	1.436189	-0.119554	354.036229	
204	0.213613	0.096640	0.122652	0.107631	0.034881	0.536104	-0.149676	0.899906	1.437088	-0.105061	434.907367	
205	0.217931	0.095472	0.127000	0.107628	0.051624	0.538438	-0.133966	0.901428	1.439040	-0.091863	599.221668	
206	0.218853	0.089709	0.129293	0.105347	0.068160	0.538331	-0.114546	0.902532	1.443891	-0.079508	718.747205	
207	0.221048	0.087802	0.131454	0.103958	0.082559	0.538453	-0.095377	0.905196	1.445006	-0.063359	789.100216	
208	0.223454	0.089484	0.133619	0.106940	0.093194	0.542268	-0.087270	0.907900	1.443330	-0.047689	815.281671	
209	0.223146	0.087290	0.134975	0.109456	0.105644	0.545658	-0.072785	0.912038	1.445716	-0.031842	843.544168	
210	0.223056	0.082635	0.136764	0.109267	0.117637	0.546042	-0.055542	0.914399	1.447838	-0.015252	867.310137	
211	0.224261	0.082326	0.137994	0.109071	0.127321	0.546210	-0.040746	0.916324	1.446556	-0.002836	917.997149	
212	0.224869	0.083870	0.137920	0.109172	0.134249	0.546519	-0.031577	0.918148	1.445431	0.011175	988.579809	
213	0.226840	0.088117	0.138035	0.109610	0.140962	0.546918	-0.014921	0.922692	1.451353	0.026864	1043.879436	
214	0.226753	0.084068	0.139521	0.108734	0.146779	0.545965	0.000172	0.924812	1.453256	0.038239	1087.955251	
215	0.225674	0.080189	0.140334	0.109012	0.152547	0.546120	0.005950	0.924805	1.450827	0.048144	1106.491223	
216	0.226094	0.082648	0.140612	0.111400	0.159556	0.548342	0.020518	0.929477	1.456758	0.068240	1107.229528	
217	0.227492	0.083986	0.140535	0.109668	0.163087	0.546508	0.037872	0.932066	1.460665	0.085296	1099.290726	
218	0.226585	0.080827	0.139153	0.104817	0.164052	0.541525	0.045187	0.929654	1.460611	0.094151	1084.721986	
219	0.226086	0.078561	0.139752	0.104971	0.169365	0.541339	0.058523	0.931300	1.466324	0.108240	1062.402319	
