Testing	// User ID
7-2-2025	// Evaluation date
IJ_Walk_BP2	6-2-2025	12:38:53:426	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
137	-1.439241	0.068332	-1.513887	0.101607	-1.312929	0.499874	-1.167854	0.882859	1.410935	-1.051139	1.463256	
138	-1.438142	0.064242	-1.508769	0.105154	-1.303824	0.501348	-1.154355	0.882830	1.405558	-1.041815	1.870874	
139	-1.438628	0.061557	-1.505136	0.109609	-1.290275	0.500464	-1.143212	0.882963	1.403335	-1.026936	1.402894	
140	-1.439772	0.065374	-1.504372	0.115958	-1.281133	0.502104	-1.127074	0.882019	1.401402	-1.016386	1.932186	
141	-1.439032	0.071887	-1.504398	0.120684	-1.274095	0.502612	-1.108165	0.877383	1.400065	-1.005474	1.445083	
142	-1.438579	0.072446	-1.497772	0.129781	-1.255866	0.504319	-1.083883	0.875998	1.398968	-0.989834	1.275667	
143	-1.451841	0.058857	-1.490719	0.143233	-1.228597	0.504076	-1.054549	0.875069	1.400669	-0.973911	1.954226	
144	-1.455197	0.054241	-1.483334	0.150136	-1.207026	0.500299	-1.036969	0.873247	1.403882	-0.957068	2.938572	
145	-1.445767	0.066740	-1.474170	0.155667	-1.183745	0.494247	-1.023606	0.871694	1.407607	-0.939083	1.538477	
146	-1.434025	0.077213	-1.462530	0.161634	-1.161756	0.491043	-1.011593	0.872613	1.406200	-0.923153	0.919177	
147	-1.426942	0.077591	-1.446500	0.166976	-1.137782	0.488887	-1.005375	0.877023	1.405634	-0.909925	3.188270	
148	-1.427715	0.077439	-1.426014	0.176645	-1.106587	0.487971	-0.991953	0.881634	1.407625	-0.892729	3.649082	
149	-1.412438	0.101592	-1.407757	0.193059	-1.071542	0.486242	-0.981549	0.886219	1.412185	-0.878754	-0.197983	
150	-1.375060	0.121364	-1.388552	0.202708	-1.042319	0.483886	-0.978057	0.888751	1.413305	-0.871409	2.908450	
151	-1.365253	0.127106	-1.365964	0.212043	-1.013138	0.484677	-0.963528	0.891555	1.415221	-0.857175	2.042922	
152	-1.366550	0.128444	-1.342257	0.220723	-0.983998	0.486026	-0.944487	0.894036	1.419297	-0.840352	2.429115	
153	-1.343024	0.139229	-1.316896	0.228770	-0.955146	0.489149	-0.929422	0.898249	1.423277	-0.827018	2.782690	
154	-1.316111	0.148668	-1.296102	0.235130	-0.929085	0.488227	-0.910095	0.897570	1.424871	-0.812390	1.022222	
155	-1.298715	0.152008	-1.275887	0.238757	-0.905881	0.487447	-0.883001	0.896694	1.428212	-0.801374	0.967516	
156	-1.278668	0.153933	-1.250521	0.240888	-0.880171	0.488789	-0.861544	0.898411	1.432500	-0.786753	1.789384	
157	-1.247488	0.156722	-1.217683	0.244344	-0.848794	0.494129	-0.854213	0.904097	1.434911	-0.774928	1.134565	
158	-1.189820	0.165508	-1.173962	0.249714	-0.807214	0.502799	-0.867209	0.907661	1.430914	-0.773516	1.695829	
159	-1.149049	0.168655	-1.133733	0.252568	-0.770023	0.510233	-0.858119	0.909951	1.433727	-0.762072	2.203452	
160	-1.138864	0.161088	-1.106239	0.251961	-0.746673	0.515830	-0.827684	0.917667	1.442526	-0.739485	1.525641	
161	-1.085821	0.167942	-1.076666	0.252476	-0.721491	0.522355	-0.806380	0.923479	1.449361	-0.720698	3.516594	
162	-1.036186	0.169030	-1.041587	0.248524	-0.694531	0.528792	-0.778228	0.930240	1.454915	-0.703829	1.446454	
163	-0.996569	0.166960	-1.010322	0.243439	-0.672276	0.534529	-0.761143	0.934883	1.457828	-0.691907	1.347757	
164	-0.960138	0.161807	-0.976839	0.237286	-0.649969	0.540872	-0.760254	0.935860	1.460578	-0.683480	0.061668	
165	-0.926140	0.153814	-0.941200	0.230730	-0.628451	0.548846	-0.759555	0.937423	1.463315	-0.673734	1.644755	
166	-0.883852	0.149762	-0.906092	0.224089	-0.606799	0.554836	-0.731789	0.945416	1.466789	-0.657636	3.641026	
167	-0.846176	0.142577	-0.868423	0.217254	-0.585480	0.562040	-0.717262	0.950382	1.470966	-0.643958	2.225899	
168	-0.803570	0.135813	-0.830054	0.209501	-0.568207	0.570642	-0.718069	0.952377	1.475637	-0.634632	2.609090	
169	-0.759955	0.128514	-0.792335	0.199924	-0.548507	0.573470	-0.698778	0.955032	1.476169	-0.620612	0.586692	
170	-0.715185	0.124013	-0.756828	0.189657	-0.531177	0.574454	-0.682096	0.955769	1.478916	-0.607141	1.675611	
171	-0.669398	0.119897	-0.721594	0.177593	-0.518626	0.574850	-0.684582	0.949861	1.476568	-0.598558	0.638390	
172	-0.624555	0.108559	-0.675411	0.167924	-0.502215	0.579034	-0.677804	0.949636	1.475283	-0.588492	2.161907	
173	-0.577947	0.103132	-0.630272	0.160808	-0.483106	0.581941	-0.661125	0.951386	1.475093	-0.576062	2.572698	
174	-0.532723	0.102595	-0.591238	0.153017	-0.468057	0.581777	-0.653458	0.947555	1.473104	-0.565412	-0.191403	
175	-0.483825	0.106402	-0.550656	0.144463	-0.455424	0.580286	-0.642588	0.945154	1.471719	-0.553837	1.310944	
176	-0.439333	0.105228	-0.508291	0.139464	-0.441756	0.580550	-0.628190	0.945822	1.473616	-0.539491	0.654422	
177	-0.399230	0.095807	-0.466409	0.134596	-0.429409	0.579100	-0.620069	0.942179	1.473403	-0.526777	0.182027	
178	-0.353675	0.101529	-0.425016	0.131436	-0.419724	0.577426	-0.621329	0.934445	1.470376	-0.516437	0.892873	
179	-0.308357	0.109871	-0.382961	0.130429	-0.406726	0.575834	-0.612179	0.930703	1.468554	-0.504503	1.595491	
180	-0.268723	0.109212	-0.342912	0.132252	-0.390012	0.575833	-0.595540	0.930712	1.466584	-0.491953	0.289670	
181	-0.231226	0.121861	-0.308539	0.133628	-0.375718	0.574591	-0.579584	0.930390	1.463336	-0.479914	1.710755	
182	-0.193614	0.126189	-0.272061	0.133557	-0.361380	0.570509	-0.566569	0.925566	1.462002	-0.466945	3.596074	
183	-0.155495	0.132504	-0.234631	0.137641	-0.346619	0.569403	-0.553492	0.923492	1.461829	-0.452565	0.622042	
184	-0.121715	0.141126	-0.201700	0.139856	-0.334177	0.565820	-0.545506	0.917274	1.455008	-0.440231	2.406634	
185	-0.089082	0.148164	-0.169870	0.141300	-0.320662	0.561079	-0.532476	0.912152	1.447557	-0.431613	2.997885	
186	-0.057841	0.150426	-0.138916	0.142754	-0.307741	0.555592	-0.522720	0.904775	1.440269	-0.420651	2.578092	
187	-0.031706	0.155996	-0.112698	0.145240	-0.294320	0.552623	-0.512728	0.899708	1.437372	-0.406937	2.121922	
188	-0.009465	0.166051	-0.089623	0.147159	-0.281843	0.549669	-0.501629	0.895881	1.436226	-0.389444	1.143001	
189	0.010956	0.165809	-0.069057	0.147292	-0.269277	0.545897	-0.489323	0.891924	1.433617	-0.374563	0.739880	
190	0.029062	0.165697	-0.050687	0.146209	-0.253898	0.543319	-0.474416	0.889032	1.431013	-0.361842	2.409526	
191	0.044402	0.161075	-0.035651	0.143496	-0.238019	0.541062	-0.455730	0.888462	1.432132	-0.345890	0.514347	
192	0.056814	0.156731	-0.023693	0.141596	-0.221572	0.541409	-0.431719	0.893021	1.436225	-0.328801	3.833604	
193	0.065200	0.154210	-0.015068	0.137665	-0.205701	0.540986	-0.417948	0.891211	1.435092	-0.315924	-0.444736	
194	0.071571	0.143592	-0.009368	0.131020	-0.192398	0.537843	-0.413298	0.883089	1.427972	-0.308583	1.931854	
195	0.075166	0.138949	-0.005706	0.124922	-0.178171	0.536329	-0.399520	0.881249	1.425691	-0.294396	2.052660	
196	0.078613	0.134088	-0.002470	0.120046	-0.162680	0.536371	-0.374396	0.886660	1.429541	-0.275023	1.038925	
197	0.081773	0.124214	0.000099	0.116756	-0.148879	0.537226	-0.350291	0.892768	1.430441	-0.260570	0.194489	
198	0.085821	0.120718	0.003944	0.112303	-0.134423	0.536388	-0.340522	0.889168	1.426820	-0.248956	0.093898	
199	0.091622	0.112761	0.009580	0.106135	-0.122420	0.532258	-0.328836	0.885027	1.423579	-0.239632	2.393602	
200	0.100297	0.109424	0.017548	0.102694	-0.109852	0.530221	-0.314253	0.884235	1.421731	-0.229143	2.404963	
201	0.107321	0.098100	0.024910	0.100226	-0.095174	0.529866	-0.300748	0.883282	1.421639	-0.214829	103.395919	
202	0.110847	0.094036	0.028512	0.098834	-0.078546	0.531903	-0.287273	0.883543	1.422772	-0.197816	329.887026	
203	0.113319	0.089543	0.031753	0.099282	-0.063973	0.534993	-0.273428	0.886041	1.424597	-0.182405	364.311127	
204	0.118504	0.093346	0.036125	0.102305	-0.047543	0.540466	-0.252295	0.894060	1.429348	-0.164970	486.499944	
205	0.122430	0.091988	0.039271	0.100535	-0.033807	0.540592	-0.236215	0.895395	1.428797	-0.150239	538.210604	
206	0.122277	0.083986	0.041303	0.099813	-0.021850	0.541388	-0.223034	0.896745	1.431176	-0.136059	587.805277	
207	0.124217	0.087821	0.043050	0.103636	-0.007683	0.546708	-0.201074	0.905946	1.438989	-0.123506	609.641047	
208	0.127663	0.096045	0.043571	0.104409	0.004481	0.548679	-0.186629	0.909118	1.441522	-0.111383	687.179688	
209	0.126886	0.083663	0.046155	0.100968	0.012983	0.545765	-0.180652	0.905380	1.438952	-0.097329	756.906075	
210	0.127518	0.082938	0.046058	0.098600	0.020973	0.543924	-0.169853	0.905074	1.437481	-0.083699	824.403222	
211	0.127471	0.084290	0.045757	0.099438	0.029812	0.545179	-0.151726	0.910577	1.441661	-0.068877	897.144023	
212	0.128162	0.086048	0.046587	0.101916	0.039884	0.547858	-0.127508	0.919026	1.446788	-0.051465	958.139623	
213	0.126205	0.080987	0.045860	0.099508	0.047487	0.545543	-0.118072	0.917195	1.446198	-0.041063	1002.142072	
214	0.125720	0.077603	0.046383	0.098897	0.053910	0.544914	-0.106605	0.918536	1.447322	-0.030122	1037.898287	
215	0.128552	0.080428	0.048565	0.100090	0.058491	0.546074	-0.096248	0.922123	1.448226	-0.018021	1060.932848	
216	0.129108	0.081313	0.048889	0.100516	0.063532	0.546380	-0.091432	0.922350	1.451535	-0.004689	1065.506845	
217	0.128160	0.079527	0.048615	0.100603	0.069552	0.546216	-0.077620	0.924907	1.456781	0.008846	1069.267168	
218	0.128680	0.083734	0.049111	0.105231	0.077467	0.550408	-0.051782	0.933812	1.464222	0.024972	1061.525821	
219	0.129417	0.086816	0.049934	0.108722	0.086153	0.553319	-0.030441	0.939194	1.469732	0.042069	1053.199862	
