KJ_test	// User ID
25-3-2025	// Evaluation date
Kathryn_AHAP_CMJ1	24-3-2025	15:04:55:021	// Source file name and timestamp
238.095	// Sampling rate
3.000	// Data capture period



Sample #	GRF_Y	left_ank_X_pos	left_ank_Y_pos	left_ank_Z_pos	right_ank_X_pos	right_ank_Y_pos	right_ank_Z_pos	left_knee_X_pos	left_knee_Y_pos	left_knee_Z_pos	right_knee_X_pos	right_knee_Y_pos	right_knee_Z_pos	left_hip_X_pos	left_hip_Y_pos	left_hip_Z_pos	right_hip_X_pos	right_hip_Y_pos	right_hip_Z_pos	Height	Mass	
105	570.972974	0.118818	0.090956	-0.432770	0.122836	0.090763	-0.156867	0.176136	0.486747	-0.404949	0.179215	0.481760	-0.187944	0.185740	0.878472	-0.399455	0.193535	0.884271	-0.209430	1.660000	58.340150	
106	569.632286	0.118737	0.091516	-0.432959	0.122775	0.090516	-0.156929	0.176796	0.487234	-0.405503	0.179681	0.481406	-0.188454	0.186408	0.878961	-0.400250	0.193078	0.883937	-0.210155	1.660000	58.340150	
107	569.091585	0.118679	0.091826	-0.433220	0.122735	0.089880	-0.157043	0.177667	0.487400	-0.405779	0.180097	0.480661	-0.189025	0.186865	0.879155	-0.402040	0.193463	0.883128	-0.211921	1.660000	58.340150	
108	567.139092	0.118853	0.091681	-0.433361	0.122858	0.089106	-0.157007	0.178568	0.487082	-0.405271	0.180364	0.479828	-0.189319	0.186629	0.878879	-0.404800	0.194777	0.882107	-0.214738	1.660000	58.340150	
109	565.919235	0.119170	0.091364	-0.433322	0.123026	0.088519	-0.156931	0.179363	0.486634	-0.404327	0.180533	0.479238	-0.189354	0.186006	0.878449	-0.407045	0.196073	0.881324	-0.217065	1.660000	58.340150	
110	566.416159	0.119422	0.091331	-0.433090	0.123025	0.088466	-0.157030	0.179933	0.486528	-0.403621	0.180705	0.479172	-0.189301	0.185596	0.878355	-0.406791	0.196048	0.881278	-0.216827	1.660000	58.340150	
111	567.864771	0.119513	0.091716	-0.432756	0.122860	0.088992	-0.157332	0.180315	0.486875	-0.403445	0.180930	0.479658	-0.189310	0.185603	0.878720	-0.403929	0.194558	0.882016	-0.213900	1.660000	58.340150	
112	570.112548	0.119459	0.092312	-0.432523	0.122769	0.089815	-0.157660	0.180716	0.487437	-0.403665	0.181199	0.480448	-0.189505	0.185800	0.879272	-0.400386	0.192717	0.883087	-0.210276	1.660000	58.340150	
113	570.703389	0.119302	0.092894	-0.432517	0.122911	0.090627	-0.157851	0.181318	0.487937	-0.404090	0.181496	0.481221	-0.189937	0.185955	0.879740	-0.397797	0.191468	0.884047	-0.207646	1.660000	58.340150	
114	572.624325	0.119143	0.093251	-0.432586	0.123174	0.091091	-0.157841	0.182204	0.488145	-0.404434	0.181801	0.481633	-0.190430	0.185874	0.879930	-0.396595	0.191029	0.884548	-0.206445	1.660000	58.340150	
115	571.964821	0.119079	0.093189	-0.432544	0.123395	0.090902	-0.157592	0.183413	0.487876	-0.404441	0.182098	0.481382	-0.190783	0.185399	0.879680	-0.396952	0.191434	0.884293	-0.206837	1.660000	58.340150	
116	573.696893	0.119082	0.092710	-0.432494	0.123413	0.090140	-0.157159	0.184767	0.487167	-0.404274	0.182449	0.480517	-0.190976	0.184685	0.879009	-0.398750	0.192275	0.883347	-0.208684	1.660000	58.340150	
117	569.487673	0.119048	0.091933	-0.432703	0.123076	0.089107	-0.156642	0.185967	0.486174	-0.404325	0.182961	0.479296	-0.191093	0.184060	0.878041	-0.401691	0.192888	0.881988	-0.211661	1.660000	58.340150	
118	572.070996	0.118946	0.091126	-0.433227	0.122450	0.088197	-0.156178	0.186932	0.485171	-0.404641	0.183634	0.478133	-0.191201	0.183700	0.877038	-0.404842	0.192919	0.880672	-0.214822	1.660000	58.340150	
119	570.683063	0.118864	0.090804	-0.433789	0.121962	0.087926	-0.156015	0.187923	0.484626	-0.404738	0.184300	0.477658	-0.191291	0.183538	0.876480	-0.406268	0.192501	0.880141	-0.216242	1.660000	58.340150	
120	567.572928	0.118885	0.091334	-0.434130	0.121970	0.088625	-0.156363	0.189131	0.484874	-0.404213	0.184813	0.478296	-0.191307	0.183439	0.876714	-0.404563	0.191786	0.880906	-0.214523	1.660000	58.340150	
121	567.122394	0.119009	0.092280	-0.434137	0.122380	0.089739	-0.156984	0.190255	0.485574	-0.403336	0.185217	0.479480	-0.191186	0.183070	0.877384	-0.401242	0.190798	0.882284	-0.211191	1.660000	58.340150	
122	562.015741	0.119219	0.092983	-0.433726	0.122962	0.090489	-0.157500	0.190875	0.486186	-0.402597	0.185612	0.480346	-0.190866	0.182070	0.877948	-0.398604	0.189537	0.883278	-0.208551	1.660000	58.340150	
123	559.674572	0.119472	0.093305	-0.433006	0.123457	0.090654	-0.157795	0.191111	0.486542	-0.402270	0.186097	0.480576	-0.190398	0.180623	0.878254	-0.397497	0.188238	0.883549	-0.207449	1.660000	58.340150	
124	554.789601	0.119712	0.093552	-0.432271	0.123587	0.090482	-0.157997	0.191539	0.486817	-0.402407	0.186769	0.480361	-0.189990	0.179378	0.878479	-0.397542	0.187342	0.883319	-0.207498	1.660000	58.340150	
125	553.490081	0.119897	0.093913	-0.431795	0.123252	0.090250	-0.158200	0.192504	0.487107	-0.402936	0.187675	0.479951	-0.189847	0.178743	0.878719	-0.398316	0.187078	0.882868	-0.208272	1.660000	58.340150	
126	548.177044	0.120024	0.094264	-0.431797	0.122782	0.090248	-0.158389	0.193768	0.487293	-0.403537	0.188724	0.479701	-0.189995	0.178532	0.878855	-0.399380	0.187178	0.882572	-0.209340	1.660000	58.340150	
127	545.818570	0.120092	0.094443	-0.432437	0.122518	0.090697	-0.158539	0.195024	0.487231	-0.403892	0.189799	0.479904	-0.190404	0.178467	0.878746	-0.400392	0.187312	0.882741	-0.210367	1.660000	58.340150	
128	540.412604	0.120069	0.094338	-0.433387	0.122476	0.091321	-0.158664	0.196056	0.486864	-0.404038	0.190772	0.480316	-0.190953	0.178240	0.878333	-0.401695	0.187211	0.883106	-0.211695	1.660000	58.340150	
129	534.955196	0.119912	0.093866	-0.434104	0.122527	0.091630	-0.158792	0.196699	0.486184	-0.404168	0.191511	0.480465	-0.191479	0.177536	0.877596	-0.403915	0.186645	0.883148	-0.213940	1.660000	58.340150	
130	532.377165	0.119658	0.093191	-0.434320	0.122562	0.091411	-0.158917	0.197058	0.485379	-0.404294	0.192024	0.480132	-0.191929	0.176391	0.876708	-0.406593	0.185645	0.882663	-0.216637	1.660000	58.340150	
131	527.345080	0.119441	0.092791	-0.434104	0.122496	0.090792	-0.158971	0.197578	0.484850	-0.404221	0.192498	0.479384	-0.192399	0.175274	0.876078	-0.407943	0.184559	0.881832	-0.217984	1.660000	58.340150	
132	524.449755	0.119386	0.093047	-0.433576	0.122284	0.089984	-0.158912	0.198631	0.484893	-0.403809	0.193102	0.478370	-0.192936	0.174572	0.876023	-0.406762	0.183675	0.880894	-0.216773	1.660000	58.340150	
133	517.466907	0.119565	0.093930	-0.432992	0.122012	0.089409	-0.158827	0.200267	0.485468	-0.403094	0.193907	0.477558	-0.193324	0.174304	0.876486	-0.404231	0.182979	0.880208	-0.214194	1.660000	58.340150	
134	514.164370	0.120016	0.095285	-0.432630	0.121792	0.089490	-0.158826	0.202420	0.486425	-0.402160	0.194961	0.477413	-0.193301	0.174378	0.877301	-0.401986	0.182395	0.880126	-0.211900	1.660000	58.340150	
135	510.096789	0.120525	0.096520	-0.432569	0.121718	0.090176	-0.158930	0.204470	0.487278	-0.401416	0.196272	0.477884	-0.192846	0.174411	0.878003	-0.400766	0.181879	0.880572	-0.210652	1.660000	58.340150	
136	508.279525	0.120719	0.096752	-0.432756	0.121869	0.091105	-0.159080	0.205437	0.487333	-0.401465	0.197819	0.478609	-0.192114	0.173828	0.877937	-0.400716	0.181409	0.881189	-0.210625	1.660000	58.340150	
137	503.345651	0.120431	0.095701	-0.433091	0.122234	0.091948	-0.159213	0.205086	0.486347	-0.402420	0.199551	0.479251	-0.191385	0.172456	0.876867	-0.401861	0.180987	0.881642	-0.211849	1.660000	58.340150	
138	499.882773	0.119887	0.094191	-0.433383	0.122640	0.092448	-0.159275	0.204532	0.484901	-0.403541	0.201356	0.479502	-0.191124	0.170856	0.875332	-0.404030	0.180660	0.881652	-0.214116	1.660000	58.340150	
139	497.000229	0.119331	0.093052	-0.433481	0.122930	0.092427	-0.159224	0.204816	0.483611	-0.404135	0.203140	0.479129	-0.191671	0.169546	0.873892	-0.406921	0.180420	0.881025	-0.217088	1.660000	58.340150	
140	492.904135	0.118905	0.092499	-0.433431	0.123124	0.092093	-0.159086	0.205841	0.482746	-0.404165	0.204937	0.478365	-0.192630	0.168398	0.872796	-0.409633	0.179930	0.880007	-0.219844	1.660000	58.340150	
141	490.883436	0.118703	0.092531	-0.433379	0.123298	0.091778	-0.158916	0.207133	0.482418	-0.403769	0.206820	0.477596	-0.193368	0.167083	0.872178	-0.411106	0.178765	0.878986	-0.221315	1.660000	58.340150	
142	487.823952	0.118762	0.093020	-0.433424	0.123437	0.091625	-0.158730	0.208431	0.482567	-0.403105	0.208739	0.477013	-0.193621	0.165631	0.872018	-0.411307	0.176990	0.878135	-0.221473	1.660000	58.340150	
143	484.729829	0.119060	0.093710	-0.433562	0.123442	0.091611	-0.158513	0.209660	0.482982	-0.402444	0.210527	0.476599	-0.193469	0.164424	0.872145	-0.411187	0.175145	0.877419	-0.221290	1.660000	58.340150	
144	478.728160	0.119525	0.094343	-0.433748	0.123266	0.091687	-0.158302	0.210797	0.483420	-0.402115	0.212066	0.476304	-0.193031	0.163663	0.872343	-0.411460	0.173668	0.876800	-0.221502	1.660000	58.340150	
145	475.594995	0.119943	0.094695	-0.433890	0.123015	0.091772	-0.158235	0.211978	0.483599	-0.402373	0.213382	0.476057	-0.192578	0.163038	0.872290	-0.412086	0.172680	0.876250	-0.222099	1.660000	58.340150	
146	468.479482	0.120098	0.094585	-0.433908	0.122811	0.091787	-0.158407	0.213349	0.483274	-0.403372	0.214539	0.475784	-0.192418	0.162188	0.871685	-0.412878	0.172194	0.875733	-0.222913	1.660000	58.340150	
147	462.740690	0.119972	0.094143	-0.433825	0.122708	0.091701	-0.158700	0.214936	0.482521	-0.404643	0.215718	0.475404	-0.192562	0.161069	0.870582	-0.413447	0.171733	0.875139	-0.223529	1.660000	58.340150	
148	455.117237	0.119646	0.093646	-0.433729	0.122728	0.091509	-0.158909	0.216708	0.481572	-0.405397	0.217151	0.474851	-0.192841	0.159793	0.869218	-0.413305	0.170586	0.874326	-0.223407	1.660000	58.340150	
149	449.179418	0.119311	0.093353	-0.433689	0.122883	0.091331	-0.158956	0.218661	0.480697	-0.405272	0.218888	0.474257	-0.193105	0.158415	0.867858	-0.412158	0.168618	0.873389	-0.222240	1.660000	58.340150	
150	442.608904	0.119319	0.093492	-0.433714	0.123174	0.091457	-0.158937	0.220820	0.480217	-0.404558	0.220720	0.473988	-0.193231	0.156902	0.866812	-0.409986	0.166503	0.872765	-0.220048	1.660000	58.340150	
151	434.082030	0.119888	0.094133	-0.433779	0.123570	0.092042	-0.158923	0.223158	0.480306	-0.403673	0.222490	0.474235	-0.193124	0.155264	0.866246	-0.407072	0.164799	0.872703	-0.217147	1.660000	58.340150	
152	425.087831	0.120619	0.094735	-0.433834	0.123939	0.092671	-0.158828	0.225416	0.480470	-0.403332	0.224329	0.474497	-0.192827	0.153704	0.865731	-0.404873	0.163321	0.872580	-0.214966	1.660000	58.340150	
153	420.588644	0.120994	0.094657	-0.433836	0.124128	0.092823	-0.158541	0.227303	0.480064	-0.404262	0.226422	0.474139	-0.192431	0.152452	0.864730	-0.405016	0.161720	0.871609	-0.215095	1.660000	58.340150	
154	413.778007	0.121025	0.094055	-0.433808	0.124140	0.092527	-0.158182	0.228904	0.479165	-0.406098	0.228734	0.473210	-0.192148	0.151416	0.863307	-0.407270	0.160000	0.869852	-0.217304	1.660000	58.340150	
155	406.597683	0.121120	0.093663	-0.433812	0.124089	0.092223	-0.158010	0.230575	0.478425	-0.407643	0.231065	0.472229	-0.192293	0.150264	0.861981	-0.410003	0.158428	0.868005	-0.220000	1.660000	58.340150	
156	399.595920	0.121471	0.093855	-0.433847	0.124063	0.092160	-0.158096	0.232514	0.478192	-0.408207	0.233265	0.471471	-0.193104	0.148823	0.861013	-0.412025	0.157138	0.866504	-0.222014	1.660000	58.340150	
157	394.675836	0.121821	0.094272	-0.433798	0.124098	0.092170	-0.158199	0.234595	0.478112	-0.408168	0.235265	0.470776	-0.194552	0.147267	0.860106	-0.413129	0.155966	0.865209	-0.223123	1.660000	58.340150	
158	390.253689	0.121906	0.094555	-0.433594	0.124217	0.092079	-0.158137	0.236697	0.477802	-0.407929	0.237018	0.470012	-0.196392	0.145762	0.858948	-0.413291	0.154707	0.863945	-0.223293	1.660000	58.340150	
159	384.949898	0.121761	0.094891	-0.433485	0.124386	0.092028	-0.158056	0.238976	0.477368	-0.407322	0.238605	0.469401	-0.197644	0.144160	0.857564	-0.412915	0.153111	0.862763	-0.222923	1.660000	58.340150	
160	377.911265	0.121541	0.095670	-0.433814	0.124545	0.092266	-0.158197	0.241674	0.477119	-0.406051	0.240162	0.469271	-0.197148	0.142201	0.856109	-0.412558	0.150927	0.861793	-0.222570	1.660000	58.340150	
161	374.890829	0.121378	0.096868	-0.434502	0.124676	0.092783	-0.158585	0.244724	0.477115	-0.404446	0.241774	0.469583	-0.194974	0.139991	0.854657	-0.412436	0.148321	0.860982	-0.222452	1.660000	58.340150	
162	369.215678	0.121366	0.097975	-0.435077	0.124801	0.093275	-0.159010	0.247743	0.477094	-0.403345	0.243473	0.469860	-0.192518	0.138042	0.853198	-0.412398	0.145920	0.860080	-0.222413	1.660000	58.340150	
163	365.917215	0.121541	0.098550	-0.435253	0.124903	0.093471	-0.159252	0.250421	0.476801	-0.403220	0.245245	0.469686	-0.190967	0.136694	0.851706	-0.412334	0.144160	0.858890	-0.222343	1.660000	58.340150	
164	360.120432	0.121831	0.098524	-0.435219	0.124874	0.093341	-0.159188	0.252608	0.476173	-0.403798	0.246891	0.469039	-0.190581	0.135713	0.850117	-0.412327	0.142816	0.857424	-0.222327	1.660000	58.340150	
165	358.552627	0.122141	0.097920	-0.435223	0.124615	0.092913	-0.158754	0.254190	0.475206	-0.404728	0.248201	0.467990	-0.191366	0.134759	0.848364	-0.412474	0.141550	0.855728	-0.222465	1.660000	58.340150	
166	358.460672	0.122353	0.096860	-0.435236	0.124193	0.092227	-0.158098	0.255226	0.473956	-0.405976	0.249244	0.466615	-0.192969	0.133587	0.846422	-0.412627	0.140177	0.853794	-0.222612	1.660000	58.340150	
167	355.304109	0.122339	0.095535	-0.435067	0.123774	0.091325	-0.157491	0.255876	0.472529	-0.407681	0.250254	0.465000	-0.194819	0.132014	0.844289	-0.412503	0.138603	0.851588	-0.222484	1.660000	58.340150	
168	352.888025	0.122058	0.094092	-0.434705	0.123460	0.090413	-0.157146	0.256282	0.471010	-0.409814	0.251477	0.463388	-0.196255	0.130007	0.841982	-0.412042	0.136744	0.849204	-0.222025	1.660000	58.340150	
169	350.419852	0.121607	0.092593	-0.434413	0.123255	0.089983	-0.157157	0.256548	0.469425	-0.412123	0.253174	0.462266	-0.196512	0.127780	0.839545	-0.411554	0.134536	0.846948	-0.221545	1.660000	58.340150	
170	352.857214	0.121106	0.091138	-0.434412	0.123154	0.090408	-0.157555	0.256836	0.467815	-0.414313	0.255486	0.462009	-0.195100	0.125586	0.837051	-0.411317	0.131992	0.845081	-0.221323	1.660000	58.340150	
171	352.399756	0.120741	0.090090	-0.434644	0.123140	0.091318	-0.158099	0.257616	0.466408	-0.415652	0.257972	0.462302	-0.192816	0.123764	0.834695	-0.411319	0.129500	0.843567	-0.221340	1.660000	58.340150	
172	351.532841	0.120711	0.089880	-0.434979	0.123179	0.092110	-0.158440	0.259426	0.465484	-0.415303	0.260071	0.462570	-0.190831	0.122644	0.832698	-0.411462	0.127519	0.842270	-0.221491	1.660000	58.340150	
173	350.281208	0.121085	0.090614	-0.435311	0.123260	0.092492	-0.158466	0.262371	0.465134	-0.413422	0.261744	0.462467	-0.189646	0.121987	0.831003	-0.411719	0.125908	0.840885	-0.221742	1.660000	58.340150	
174	351.064320	0.121810	0.092100	-0.435505	0.123402	0.092477	-0.158300	0.266172	0.465294	-0.411092	0.263375	0.461902	-0.189157	0.121067	0.829319	-0.412124	0.124011	0.838960	-0.222119	1.660000	58.340150	
175	351.309726	0.122709	0.093947	-0.435421	0.123564	0.092145	-0.158058	0.270356	0.465750	-0.409353	0.265233	0.460893	-0.189187	0.119463	0.827400	-0.412655	0.121508	0.836271	-0.222603	1.660000	58.340150	
176	350.709209	0.123318	0.095388	-0.435068	0.123537	0.091701	-0.157802	0.274064	0.465912	-0.408620	0.267308	0.459600	-0.189425	0.117513	0.825136	-0.413160	0.118921	0.833140	-0.223061	1.660000	58.340150	
177	351.450315	0.123207	0.095730	-0.434601	0.123135	0.091342	-0.157597	0.276603	0.465196	-0.408790	0.269546	0.458177	-0.189544	0.115622	0.822455	-0.413481	0.116806	0.829942	-0.223358	1.660000	58.340150	
178	351.828581	0.122585	0.095145	-0.434189	0.122514	0.091069	-0.157477	0.278252	0.463740	-0.409486	0.271763	0.456752	-0.189478	0.113891	0.819464	-0.413596	0.115099	0.826865	-0.223469	1.660000	58.340150	
179	353.990394	0.121958	0.094184	-0.433890	0.121975	0.090787	-0.157452	0.279643	0.462014	-0.410489	0.273721	0.455450	-0.189301	0.112283	0.816347	-0.413537	0.113456	0.824005	-0.223423	1.660000	58.340150	
180	356.176695	0.121625	0.093263	-0.433707	0.121669	0.090432	-0.157515	0.281127	0.460391	-0.411620	0.275347	0.454305	-0.189153	0.110689	0.813262	-0.413347	0.111650	0.821351	-0.223250	1.660000	58.340150	
181	356.515974	0.121623	0.092630	-0.433674	0.121578	0.090004	-0.157650	0.282732	0.459109	-0.412562	0.276762	0.453245	-0.189202	0.108916	0.810334	-0.413076	0.109599	0.818754	-0.222990	1.660000	58.340150	
182	355.432587	0.121934	0.092452	-0.433810	0.121637	0.089551	-0.157844	0.284474	0.458317	-0.413043	0.278113	0.452230	-0.189485	0.106889	0.807651	-0.412811	0.107282	0.816090	-0.222724	1.660000	58.340150	
183	356.846753	0.122405	0.092637	-0.433994	0.121659	0.089298	-0.158053	0.286406	0.457842	-0.413061	0.279610	0.451330	-0.189762	0.104958	0.805185	-0.412780	0.104875	0.813361	-0.222681	1.660000	58.340150	
184	360.000659	0.122874	0.093051	-0.434096	0.121460	0.089488	-0.158232	0.288605	0.457443	-0.412640	0.281473	0.450626	-0.189807	0.103545	0.802874	-0.413187	0.102596	0.810596	-0.223076	1.660000	58.340150	
185	363.218164	0.123359	0.093653	-0.434101	0.121206	0.090096	-0.158472	0.291210	0.457026	-0.411872	0.283838	0.450112	-0.189487	0.102699	0.800583	-0.413626	0.100686	0.807855	-0.223505	1.660000	58.340150	
186	372.183391	0.124005	0.094458	-0.434048	0.121287	0.090909	-0.158909	0.294387	0.456598	-0.410949	0.286786	0.449711	-0.188771	0.102227	0.798124	-0.413283	0.099396	0.805217	-0.223163	1.660000	58.340150	
187	376.800152	0.124800	0.095366	-0.433912	0.121793	0.091632	-0.159420	0.297968	0.456135	-0.410073	0.290074	0.449254	-0.187849	0.101787	0.795369	-0.411977	0.098588	0.802606	-0.221867	1.660000	58.340150	
188	385.146666	0.125436	0.096059	-0.433623	0.122267	0.091808	-0.159559	0.301193	0.455547	-0.409398	0.292822	0.448426	-0.187058	0.100778	0.792300	-0.410684	0.097408	0.799669	-0.220584	1.660000	58.340150	
189	396.457867	0.125644	0.096251	-0.433153	0.122301	0.091077	-0.159074	0.303395	0.454760	-0.409017	0.294292	0.447012	-0.186494	0.098720	0.788942	-0.410322	0.095122	0.796119	-0.220220	1.660000	58.340150	
190	407.454411	0.125585	0.096018	-0.432601	0.122094	0.089864	-0.158324	0.304731	0.453864	-0.408911	0.294953	0.445346	-0.186162	0.095955	0.785496	-0.410797	0.092056	0.792223	-0.220684	1.660000	58.340150	
191	417.433352	0.125560	0.095570	-0.432099	0.122046	0.088859	-0.157807	0.305641	0.452989	-0.409050	0.295665	0.443922	-0.186226	0.093103	0.782218	-0.411670	0.088893	0.788422	-0.221543	1.660000	58.340150	
192	424.223821	0.125649	0.095106	-0.431751	0.122302	0.088418	-0.157637	0.306604	0.452114	-0.409203	0.296863	0.442972	-0.186650	0.090682	0.779127	-0.412557	0.086033	0.784956	-0.222426	1.660000	58.340150	
193	432.871938	0.125719	0.094822	-0.431647	0.122766	0.088566	-0.157574	0.308129	0.451082	-0.408955	0.298556	0.442471	-0.187065	0.089111	0.776019	-0.413127	0.083607	0.781862	-0.223024	1.660000	58.340150	
194	440.211263	0.125675	0.094828	-0.431788	0.123291	0.089168	-0.157454	0.310440	0.449812	-0.408145	0.300655	0.442265	-0.187177	0.088554	0.772785	-0.413196	0.081700	0.779082	-0.223156	1.660000	58.340150	
195	448.768238	0.125527	0.094968	-0.431946	0.123619	0.089696	-0.157348	0.312989	0.448455	-0.407182	0.302843	0.441861	-0.186987	0.088489	0.769605	-0.412964	0.080310	0.776323	-0.222987	1.660000	58.340150	
196	454.407607	0.125297	0.095028	-0.431907	0.123515	0.089628	-0.157377	0.315176	0.447177	-0.406468	0.304809	0.440782	-0.186530	0.088307	0.766649	-0.412686	0.079364	0.773266	-0.222736	1.660000	58.340150	
197	462.306480	0.125049	0.094878	-0.431723	0.123093	0.089149	-0.157572	0.316973	0.445903	-0.406094	0.306564	0.439221	-0.186110	0.087630	0.763600	-0.412533	0.078278	0.769732	-0.222586	1.660000	58.340150	
198	467.180479	0.124874	0.094442	-0.431581	0.122642	0.088795	-0.157897	0.318638	0.444455	-0.406006	0.308266	0.437738	-0.186189	0.086209	0.759897	-0.412626	0.076224	0.765618	-0.222702	1.660000	58.340150	
199	476.473430	0.124805	0.093765	-0.431564	0.122427	0.088831	-0.158225	0.320233	0.442866	-0.406199	0.310001	0.436701	-0.186800	0.084142	0.755574	-0.412957	0.073167	0.761163	-0.223087	1.660000	58.340150	
200	486.084719	0.124792	0.093063	-0.431599	0.122677	0.089132	-0.158322	0.321568	0.441443	-0.406716	0.311795	0.436135	-0.187381	0.082013	0.751508	-0.413337	0.070199	0.757084	-0.223513	1.660000	58.340150	
201	497.991033	0.124819	0.092553	-0.431607	0.123486	0.089547	-0.158065	0.322565	0.440441	-0.407519	0.313693	0.435927	-0.187521	0.080299	0.748404	-0.413586	0.068198	0.753889	-0.223775	1.660000	58.340150	
202	511.149327	0.125047	0.092440	-0.431583	0.124393	0.089954	-0.157777	0.323557	0.439946	-0.408302	0.315659	0.435721	-0.187532	0.078855	0.745991	-0.413635	0.066818	0.751069	-0.223810	1.660000	58.340150	
203	522.363934	0.125660	0.092891	-0.431542	0.124837	0.090260	-0.157869	0.324936	0.439991	-0.408769	0.317623	0.435160	-0.187843	0.077390	0.743751	-0.413453	0.065427	0.747891	-0.223604	1.660000	58.340150	
204	531.367284	0.126524	0.093680	-0.431465	0.124833	0.090555	-0.158326	0.326706	0.440275	-0.408931	0.319683	0.434291	-0.188346	0.075817	0.741285	-0.413158	0.063941	0.744224	-0.223281	1.660000	58.340150	
205	542.305423	0.127258	0.094284	-0.431321	0.124831	0.091068	-0.158813	0.328589	0.440226	-0.408982	0.322073	0.433455	-0.188595	0.074199	0.738288	-0.412980	0.062687	0.740396	-0.223067	1.660000	58.340150	
206	553.637670	0.127646	0.094426	-0.431075	0.125087	0.091806	-0.159080	0.330422	0.439546	-0.409051	0.324735	0.432825	-0.188521	0.072623	0.734664	-0.412993	0.061708	0.736647	-0.223040	1.660000	58.340150	
207	564.318431	0.127816	0.094366	-0.430687	0.125432	0.092320	-0.159098	0.332276	0.438521	-0.409170	0.326957	0.432230	-0.188591	0.071215	0.730760	-0.412929	0.060436	0.733007	-0.222974	1.660000	58.340150	
208	572.039930	0.127935	0.094392	-0.430150	0.125669	0.092189	-0.158906	0.334224	0.437490	-0.409273	0.328103	0.431504	-0.189056	0.070126	0.726994	-0.412470	0.058416	0.729544	-0.222580	1.660000	58.340150	
209	579.307033	0.128169	0.094545	-0.429645	0.125828	0.091666	-0.158690	0.336179	0.436624	-0.409116	0.328541	0.430739	-0.189684	0.069636	0.723889	-0.411231	0.056421	0.726752	-0.221443	1.660000	58.340150	
210	586.247662	0.128664	0.094759	-0.429419	0.126025	0.091257	-0.158675	0.337993	0.436006	-0.408427	0.329028	0.430097	-0.190254	0.070064	0.721986	-0.408823	0.055666	0.725261	-0.219121	1.660000	58.340150	
211	593.534063	0.129361	0.094978	-0.429566	0.126322	0.091119	-0.158897	0.339639	0.435559	-0.407293	0.329882	0.429596	-0.190741	0.071341	0.721188	-0.405574	0.056284	0.724879	-0.215929	1.660000	58.340150	
212	600.642129	0.129968	0.095156	-0.430017	0.126723	0.091016	-0.159199	0.341217	0.435031	-0.406186	0.330947	0.429087	-0.191167	0.072970	0.720690	-0.402601	0.057205	0.724502	-0.213021	1.660000	58.340150	
213	608.517031	0.130301	0.095286	-0.430649	0.127228	0.090819	-0.159467	0.342835	0.434261	-0.405453	0.332171	0.428460	-0.191443	0.074482	0.719805	-0.400735	0.057632	0.723279	-0.211246	1.660000	58.340150	
214	620.029709	0.130542	0.095478	-0.431191	0.127831	0.090798	-0.159719	0.344589	0.433422	-0.404977	0.333844	0.427826	-0.191244	0.075568	0.718328	-0.399783	0.057811	0.721293	-0.210364	1.660000	58.340150	
215	626.823929	0.130915	0.095839	-0.431366	0.128516	0.091252	-0.159991	0.346541	0.432731	-0.404566	0.336238	0.427332	-0.190334	0.075961	0.716157	-0.399375	0.058124	0.718793	-0.209957	1.660000	58.340150	
216	633.527210	0.131352	0.096211	-0.431179	0.129147	0.091935	-0.160304	0.348476	0.432126	-0.404210	0.338863	0.426892	-0.189326	0.075537	0.713287	-0.399405	0.058224	0.715854	-0.209938	1.660000	58.340150	
217	642.185482	0.131615	0.096287	-0.430805	0.129508	0.092261	-0.160666	0.350027	0.431378	-0.403982	0.340789	0.426278	-0.189220	0.074258	0.709776	-0.399912	0.057347	0.712449	-0.210411	1.660000	58.340150	
218	650.778164	0.131703	0.096027	-0.430415	0.129545	0.091951	-0.161030	0.351118	0.430488	-0.403889	0.341682	0.425375	-0.190193	0.072369	0.705914	-0.400655	0.055431	0.708752	-0.211159	1.660000	58.340150	
219	661.858960	0.132002	0.095830	-0.430158	0.129491	0.091260	-0.161259	0.352142	0.429827	-0.403823	0.342190	0.424244	-0.191303	0.070575	0.702374	-0.400928	0.053561	0.705260	-0.211439	1.660000	58.340150	
220	676.532007	0.132789	0.096023	-0.430141	0.129566	0.090486	-0.161246	0.353468	0.429647	-0.403658	0.342964	0.422974	-0.191793	0.069479	0.699664	-0.400222	0.052665	0.702350	-0.210713	1.660000	58.340150	
221	686.008886	0.133636	0.096385	-0.430275	0.129812	0.089905	-0.161087	0.355043	0.429495	-0.403387	0.344175	0.421761	-0.191754	0.069013	0.697337	-0.399171	0.052423	0.699688	-0.209637	1.660000	58.340150	
222	700.560166	0.133937	0.096547	-0.430422	0.130216	0.089771	-0.160941	0.356689	0.428733	-0.403103	0.345830	0.420829	-0.191505	0.068893	0.694674	-0.398739	0.052149	0.696728	-0.209215	1.660000	58.340150	
223	709.460859	0.133646	0.096389	-0.430492	0.130714	0.090053	-0.160952	0.358270	0.427293	-0.402903	0.347804	0.420172	-0.191254	0.068581	0.691188	-0.399659	0.051351	0.693008	-0.210177	1.660000	58.340150	
224	722.022709	0.133191	0.095994	-0.430440	0.131200	0.090476	-0.161249	0.359667	0.425622	-0.402851	0.349848	0.419599	-0.191104	0.067326	0.686596	-0.402465	0.049702	0.688141	-0.213016	1.660000	58.340150	
