Testing	// User ID
7-2-2025	// Evaluation date
KR_Walk_BP3	6-2-2025	12:20:00:160	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
183	-0.266947	0.123921	-0.356080	0.146778	-0.357814	0.588562	-0.574565	0.963201	1.482589	-0.475652	2.849653	
184	-0.232327	0.128924	-0.323839	0.146288	-0.347346	0.587379	-0.562505	0.962887	1.481910	-0.467438	4.156517	
185	-0.199204	0.129078	-0.290745	0.144564	-0.331731	0.584422	-0.548418	0.959036	1.483168	-0.451800	2.988161	
186	-0.166885	0.131633	-0.258023	0.144681	-0.317567	0.582475	-0.536664	0.955617	1.480713	-0.439730	4.173760	
187	-0.139936	0.127600	-0.226251	0.147320	-0.304271	0.582228	-0.524659	0.954542	1.478926	-0.428133	1.647230	
188	-0.113674	0.127153	-0.198925	0.146691	-0.290999	0.578705	-0.512611	0.950426	1.477080	-0.414468	2.366454	
189	-0.081893	0.132141	-0.170075	0.143712	-0.278219	0.572040	-0.498494	0.944529	1.471249	-0.401831	4.745809	
190	-0.050441	0.138450	-0.138898	0.148397	-0.265900	0.571608	-0.481275	0.946906	1.471271	-0.386064	3.499229	
191	-0.021607	0.145656	-0.110223	0.153996	-0.253503	0.572023	-0.464755	0.949673	1.472164	-0.370000	4.733989	
192	0.000773	0.149534	-0.088892	0.152913	-0.240500	0.568014	-0.454809	0.944020	1.470272	-0.356376	3.616426	
193	0.022036	0.148004	-0.067172	0.152698	-0.228676	0.564042	-0.443528	0.939707	1.466721	-0.344223	4.636227	
194	0.043479	0.154516	-0.045416	0.154492	-0.215511	0.562300	-0.428389	0.939057	1.463794	-0.330309	1.650934	
195	0.062286	0.161294	-0.027280	0.155006	-0.203082	0.560449	-0.412894	0.938945	1.461667	-0.316819	2.992982	
196	0.076628	0.151629	-0.012779	0.155386	-0.191398	0.559621	-0.401044	0.938217	1.459604	-0.303404	1.746530	
197	0.089050	0.146135	0.000161	0.154604	-0.178210	0.558937	-0.390159	0.936241	1.458500	-0.290628	4.712793	
198	0.097259	0.145560	0.008283	0.148973	-0.164522	0.555674	-0.379348	0.931333	1.455533	-0.277713	2.260598	
199	0.103560	0.141496	0.014367	0.142891	-0.152184	0.552183	-0.368519	0.926905	1.451690	-0.262824	4.684834	
200	0.111095	0.133103	0.022466	0.140930	-0.135306	0.553625	-0.350676	0.928909	1.453586	-0.249010	16.403174	
201	0.114623	0.121084	0.027154	0.136856	-0.121338	0.552939	-0.336510	0.928359	1.452044	-0.235723	62.310347	
202	0.117944	0.118996	0.030005	0.130546	-0.109050	0.549715	-0.324122	0.925177	1.449367	-0.219356	147.277025	
203	0.125315	0.116443	0.036319	0.126968	-0.092978	0.549108	-0.307810	0.924726	1.451527	-0.205886	218.520733	
204	0.131090	0.110402	0.041677	0.124426	-0.082930	0.548148	-0.297813	0.923739	1.446973	-0.195915	248.418234	
205	0.141751	0.110584	0.050474	0.121903	-0.073549	0.545906	-0.288307	0.921546	1.444102	-0.179695	308.341294	
206	0.145894	0.104852	0.055009	0.118974	-0.058245	0.545828	-0.265003	0.925838	1.447864	-0.159123	384.625064	
207	0.152833	0.105725	0.059110	0.117075	-0.044112	0.546415	-0.242218	0.930864	1.452837	-0.142958	479.276554	
208	0.158942	0.103811	0.064066	0.115406	-0.030124	0.546831	-0.219451	0.935477	1.456759	-0.126714	558.409021	
209	0.161616	0.099444	0.067971	0.113629	-0.016264	0.547007	-0.204122	0.936429	1.458371	-0.111264	630.016807	
210	0.159181	0.091946	0.070447	0.113122	-0.005507	0.548020	-0.198630	0.934965	1.459688	-0.098624	734.969945	
211	0.162391	0.093519	0.072259	0.112340	0.008906	0.549225	-0.181151	0.937611	1.461061	-0.084196	789.083809	
212	0.163324	0.091492	0.072745	0.110011	0.018978	0.548233	-0.169097	0.937465	1.460758	-0.071361	862.494962	
213	0.161609	0.085907	0.074113	0.110604	0.026663	0.549518	-0.162489	0.938221	1.459085	-0.058283	913.024996	
214	0.160903	0.084875	0.074577	0.112036	0.039001	0.551926	-0.142432	0.944139	1.464658	-0.042754	959.414143	
215	0.157681	0.079271	0.073782	0.111031	0.051273	0.551748	-0.131317	0.943455	1.469251	-0.029048	987.408826	
216	0.157864	0.079252	0.074246	0.111710	0.062603	0.552824	-0.120844	0.943981	1.470319	-0.014780	1004.995027	
217	0.161642	0.082003	0.076959	0.112381	0.071121	0.553463	-0.099603	0.950091	1.472112	-0.000720	1016.219410	
218	0.162843	0.081966	0.078140	0.111530	0.077877	0.552638	-0.087459	0.951417	1.473583	0.013482	1030.213227	
219	0.160755	0.080572	0.077203	0.112618	0.085876	0.553476	-0.079564	0.952075	1.476006	0.026060	1028.257178	
220	0.160055	0.079241	0.076561	0.112187	0.093984	0.552387	-0.064803	0.953946	1.479838	0.039617	1015.519745	
221	0.162168	0.079935	0.077513	0.110660	0.095793	0.550887	-0.053763	0.956046	1.481701	0.050808	1002.103306	
222	0.161969	0.075653	0.080382	0.111391	0.102060	0.551634	-0.047088	0.956538	1.484046	0.061838	993.497461	
223	0.166542	0.084568	0.080278	0.111019	0.107929	0.550806	-0.032479	0.958977	1.486699	0.076590	974.544973	
224	0.161128	0.073930	0.078853	0.107776	0.105103	0.547399	-0.019692	0.960974	1.488176	0.089265	956.184527	
225	0.161543	0.076361	0.077360	0.106570	0.107482	0.545728	-0.008393	0.961928	1.488919	0.100889	934.771734	
