Frame#,Time,Neck,,,RShoulder,,,RElbow,,,RWrist,,,LShoulder,,,LElbow,,,LWrist,,,midHip,,,RHip,,,RKnee,,,RAnkle,,,LHip,,,LKnee,,,LAnkle,,,LBigToe,,,LSmallToe,,,LHeel,,,RBigToe,,,RSmallToe,,,RHeel,,,r.ASIS_study,,,L.ASIS_study,,,r.PSIS_study,,,L.PSIS_study,,,r_knee_study,,,r_mknee_study,,,r_ankle_study,,,r_mankle_study,,,r_toe_study,,,r_5meta_study,,,r_calc_study,,,L_knee_study,,,L_mknee_study,,,L_ankle_study,,,L_mankle_study,,,L_toe_study,,,L_calc_study,,,L_5meta_study,,,r_shoulder_study,,,L_shoulder_study,,,C7_study,,,r_thigh1_study,,,r_thigh2_study,,,r_thigh3_study,,,L_thigh1_study,,,L_thigh2_study,,,L_thigh3_study,,,r_sh1_study,,,r_sh2_study,,,r_sh3_study,,,L_sh1_study,,,L_sh2_study,,,L_sh3_study,,,RHJC_study,,,LHJC_study,,,r_lelbow_study,,,r_melbow_study,,,r_lwrist_study,,,r_mwrist_study,,,L_lelbow_study,,,L_melbow_study,,,L_lwrist_study,,,L_mwrist_study,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53,X54,Y54,Z54,X55,Y55,Z55,X56,Y56,Z56,X57,Y57,Z57,X58,Y58,Z58,X59,Y59,Z59,X60,Y60,Z60,X61,Y61,Z61,X62,Y62,Z62,X63,Y63,Z63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1.0333333,0.36145,1.3920686,0.41412,0.38732,1.3993386,0.59167,0.31729,1.2050086,0.76279,0.31494,1.0036886,0.67006,0.3594,1.3811686,0.22457,0.28001,1.1963486,0.07444,0.335,0.9934486,0.15841,0.3925,0.9109086,0.42268,0.40633,0.9143786,0.53558,0.38161,0.5153486,0.54306,0.34378,0.1232486,0.56584,0.3881,0.9084586,0.3048,0.39529,0.5113986,0.28278,0.35926,0.1212986,0.2519,0.49798,0.0743386,0.19648,0.49105,0.0751286,0.19817,0.31574,0.0778486,0.26552,0.49535,0.0869086,0.61631,0.49154,0.0884386,0.6147,0.3193,0.0930586,0.55846,0.4770616,0.9733216,0.5948662,0.4503774,0.9717035,0.2480658,0.236312,0.9889603,0.5069497,0.226715,0.9875355,0.3708249,0.3751049,0.5144024,0.6129119,0.3860687,0.5154158,0.4867895,0.3411932,0.1202841,0.6065894,0.3717253,0.1238191,0.5249375,0.4798999,0.0911804,0.600945,0.4269818,0.0958474,0.6439449,0.2812109,0.0972116,0.5449758,0.3946551,0.5199799,0.2152723,0.4321457,0.516988,0.3471907,0.3430352,0.1253183,0.2135556,0.3902834,0.1238203,0.2950289,0.4897841,0.0848659,0.2123007,0.2902001,0.1017645,0.2795762,0.4312765,0.0914171,0.1696752,0.3936212,1.4474569,0.5927181,0.3540727,1.4345072,0.2247601,0.2712058,1.4616041,0.422654,0.4562869,0.7545225,0.6282017,0.4192504,0.6596773,0.6461428,0.3341076,0.7585091,0.6486205,0.445185,0.7710701,0.1973342,0.4158597,0.6736987,0.180085,0.3097846,0.7594558,0.1931343,0.3621977,0.3999611,0.6174216,0.3841878,0.2803351,0.6298983,0.3118287,0.2922758,0.6253176,0.3814384,0.402329,0.2111206,0.3960349,0.2827493,0.1870687,0.3200648,0.2977141,0.2056656,0.3599394,0.8877653,0.5286806,0.3435991,0.8865188,0.3192014,0.3388996,1.1940569,0.799736,0.2668718,1.2007275,0.7769748,0.3299163,1.0096182,0.638094,0.3078676,0.9728474,0.6901645,0.2972268,1.1814236,0.0262489,0.2287775,1.1734493,0.0561367,0.3421712,1.0123353,0.2032667,0.3305151,0.9636834,0.1539498
64,1.05,0.35958,1.3912786,0.41371,0.38587,1.3979686,0.59089,0.31657,1.2019186,0.75994,0.31785,1.0015286,0.66549,0.35708,1.3810286,0.22458,0.28097,1.1989786,0.07187,0.33469,0.9935586,0.155,0.3945,0.9100086,0.41781,0.40912,0.9140486,0.53015,0.38171,0.5160286,0.54101,0.3436,0.1239486,0.56647,0.38923,0.9069586,0.30052,0.39227,0.5095886,0.28167,0.35875,0.1185486,0.25307,0.49649,0.0747186,0.19579,0.48945,0.0756786,0.19746,0.31497,0.0763486,0.26655,0.49623,0.0861386,0.61424,0.49225,0.0876486,0.61277,0.31727,0.0947786,0.56071,0.4792065,0.972461,0.590136,0.4520009,0.9711485,0.2432991,0.2383629,0.9877436,0.502392,0.2285509,0.9864395,0.3662763,0.3767384,0.5137133,0.6095087,0.3875307,0.5144625,0.4831211,0.3409925,0.1204406,0.6044807,0.3714648,0.1236968,0.52252,0.4800439,0.090486,0.5990903,0.4268552,0.0956261,0.6421263,0.2806772,0.0976767,0.5429748,0.390574,0.5179267,0.211903,0.4281364,0.5151892,0.3437782,0.3429332,0.123269,0.2105782,0.390179,0.1220585,0.2919137,0.4904314,0.0837921,0.2093561,0.2904556,0.099208,0.2765796,0.4319951,0.0893215,0.1668818,0.393572,1.4468884,0.5895359,0.3542116,1.4343756,0.2211076,0.2711685,1.4602959,0.4193866,0.4587032,0.7536725,0.6236199,0.4213802,0.6589495,0.6420798,0.3361923,0.757774,0.6444898,0.4450862,0.7681335,0.1930049,0.4141865,0.6710774,0.1761092,0.3095307,0.7583004,0.1887616,0.3632479,0.3994385,0.6143854,0.3846572,0.2799685,0.6270211,0.3124192,0.2922318,0.6228601,0.3782318,0.4005693,0.2078108,0.3940263,0.281096,0.1838012,0.318125,0.295502,0.2026474,0.3621472,0.8866769,0.5237843,0.3454906,0.8856096,0.3142853,0.3394138,1.1920079,0.7953068,0.2674373,1.1987328,0.7726023,0.3306848,1.0084741,0.6328629,0.3087551,0.9714974,0.6846279,0.2984976,1.1820444,0.0220287,0.2301042,1.173929,0.0519387,0.3434792,1.0120081,0.1985311,0.3320753,0.9636062,0.1489366
65,1.0666667,0.35904,1.3916286,0.41266,0.38543,1.3967486,0.5891,0.315,1.1982186,0.7575,0.31551,0.9993886,0.6611,0.35627,1.3831486,0.22441,0.28116,1.1976486,0.06948,0.33797,0.9926186,0.14964,0.39589,0.9102186,0.41437,0.40992,0.9142186,0.52638,0.38183,0.5145886,0.54008,0.34364,0.1241886,0.56708,0.39121,0.9070086,0.29748,0.3905,0.5104086,0.28002,0.36062,0.1185486,0.25188,0.49666,0.0748586,0.19479,0.48954,0.0757186,0.19653,0.31658,0.0768186,0.26516,0.49535,0.0865886,0.61377,0.49137,0.0880486,0.61232,0.31701,0.0943786,0.56191,0.4806529,0.9727834,0.5868186,0.453113,0.9716727,0.2400064,0.2397984,0.9876678,0.4991087,0.2298477,0.9864372,0.3630279,0.3777932,0.5141515,0.6078098,0.3883,0.5145514,0.4811493,0.3403365,0.1217063,0.6042775,0.3706684,0.1245969,0.5220266,0.4795465,0.0910524,0.5989584,0.4262665,0.0965245,0.6420999,0.2797283,0.0990878,0.5429304,0.3863173,0.5171067,0.2102881,0.4239689,0.5146563,0.3423179,0.3422696,0.1223903,0.2096034,0.3895503,0.121503,0.2909375,0.4902059,0.0838851,0.2083403,0.290206,0.0978963,0.2757179,0.431916,0.0884312,0.165966,0.3927257,1.447321,0.5877062,0.3536186,1.4354816,0.2190845,0.2704531,1.4601105,0.4175442,0.4604413,0.753897,0.6205394,0.4229046,0.6593291,0.6395971,0.3377407,0.758261,0.6418673,0.4445952,0.7664217,0.1901329,0.4122139,0.6696767,0.1736721,0.3088246,0.7582179,0.1857989,0.3637391,0.4000637,0.6131207,0.3846065,0.2807231,0.6260279,0.3125526,0.2933415,0.6221767,0.3747414,0.3999904,0.2063521,0.3916352,0.2805726,0.1824344,0.3157863,0.2945211,0.2014866,0.3636852,0.8867164,0.5202839,0.3468283,0.8857697,0.3108023,0.3387408,1.1905316,0.7923199,0.266807,1.1973611,0.7696412,0.3303113,1.0079979,0.6291306,0.3083223,0.9708471,0.680557,0.2993884,1.1835825,0.0194217,0.2309646,1.1751093,0.0493071,0.344579,1.0123938,0.1950798,0.3334974,0.9642285,0.1451684
66,1.0833333,0.36053,1.3915586,0.40946,0.38537,1.3965286,0.58607,0.31393,1.1937786,0.75396,0.30906,0.9934786,0.65576,0.35921,1.3831786,0.22122,0.28052,1.1986486,0.06854,0.33866,0.9922386,0.14526,0.39733,0.9097186,0.41087,0.4108,0.9135986,0.52287,0.38279,0.5157686,0.53831,0.34403,0.1236186,0.56579,0.39316,0.9068586,0.29404,0.38936,0.5147486,0.27969,0.35848,0.1204486,0.25184,0.49592,0.0754286,0.19574,0.48892,0.0762186,0.19748,0.31507,0.0776186,0.2655,0.49548,0.0876186,0.61584,0.4917,0.0892786,0.6142,0.3198,0.0931686,0.55811,0.482153,0.9723427,0.5835797,0.4544788,0.9714976,0.2366852,0.2412923,0.9868855,0.4956295,0.2312841,0.9857531,0.3595421,0.3789163,0.5139795,0.6059787,0.3893045,0.5139444,0.4791143,0.3400081,0.122268,0.6037408,0.3702914,0.1247521,0.5213149,0.4793388,0.0911043,0.5988871,0.4259328,0.0969422,0.6419537,0.2792389,0.0996465,0.5423816,0.3827571,0.5160054,0.2088256,0.4204322,0.5139823,0.3411276,0.3411984,0.1211715,0.2092374,0.3885044,0.1206735,0.2906239,0.4894349,0.0833197,0.2081132,0.2894449,0.0964919,0.2754346,0.4312595,0.0869365,0.1657604,0.3918696,1.4470498,0.5858087,0.3534617,1.4359133,0.217056,0.2699666,1.4591763,0.4155043,0.4620421,0.7535439,0.6174695,0.4243381,0.6591316,0.6370613,0.3391571,0.758111,0.6390922,0.4443989,0.764257,0.1871937,0.410698,0.667862,0.1712313,0.3084588,0.7574563,0.1827145,0.3643494,0.4000906,0.6116767,0.3847271,0.2809132,0.6248793,0.3128901,0.2937649,0.6211487,0.3716292,0.3990249,0.205198,0.3892996,0.2795381,0.1814973,0.3135234,0.2932813,0.2007205,0.3651678,0.886036,0.5167102,0.3482329,0.8852497,0.3071798,0.3377286,1.1876545,0.7888369,0.2656973,1.1949087,0.7661607,0.3289678,1.0057956,0.6252145,0.306572,0.968776,0.6763028,0.299826,1.1843446,0.0170444,0.2314001,1.1756012,0.0469912,0.3455094,1.0118219,0.1915043,0.3345764,0.9639348,0.1412991
67,1.1,0.36145,1.3910986,0.40488,0.38658,1.3964286,0.58165,0.31498,1.1934486,0.75075,0.30966,0.9923986,0.65253,0.35989,1.3823386,0.2165,0.28223,1.1988186,0.0653,0.34138,0.9937086,0.14001,0.39764,0.9076586,0.40759,0.4122,0.9120086,0.51861,0.38122,0.5136286,0.53529,0.34518,0.1252586,0.56532,0.39234,0.9040686,0.29178,0.38698,0.5088786,0.27675,0.35671,0.1178386,0.25161,0.49653,0.0757886,0.19478,0.4895,0.0764886,0.1965,0.31195,0.0748186,0.26528,0.4934,0.0857486,0.61596,0.48959,0.0874186,0.61433,0.3199,0.0951186,0.55849,0.4825018,0.9703465,0.5804336,0.4547263,0.9696856,0.2337265,0.2416967,0.9846524,0.492244,0.2316379,0.9836025,0.3562535,0.3787757,0.5122997,0.6041781,0.3890294,0.5118112,0.4771791,0.3387322,0.1214656,0.6033131,0.3689497,0.123528,0.5207443,0.4780217,0.0898404,0.5988514,0.4245557,0.0960157,0.6418688,0.2779275,0.0988272,0.5419928,0.3785039,0.5134138,0.2076128,0.4161684,0.5117856,0.3401363,0.3389015,0.1186134,0.2091733,0.3862305,0.1184831,0.2906332,0.487377,0.0814547,0.20816,0.287426,0.0937689,0.2754903,0.4293234,0.084262,0.1658275,0.3904103,1.4451456,0.5838035,0.3525375,1.4349136,0.2150087,0.2687048,1.4569334,0.413333,0.4624258,0.7517073,0.6145303,0.4245446,0.6574497,0.634595,0.3394247,0.7564642,0.6363306,0.4431956,0.7607259,0.1845695,0.4083081,0.6646304,0.1690877,0.3071611,0.7551468,0.1799304,0.363814,0.3986701,0.6102981,0.3838113,0.2797191,0.6238508,0.312173,0.2927491,0.6201815,0.367698,0.3965809,0.2043049,0.385988,0.2770775,0.1808828,0.3102714,0.2906426,0.2001955,0.3655136,0.8838405,0.5132679,0.3485233,0.8831693,0.3038514,0.3364895,1.1836225,0.7855518,0.2641998,1.1914056,0.7629676,0.3269129,1.0025476,0.6213496,0.3041397,0.9656967,0.6722895,0.2995129,1.1837539,0.0142756,0.2310965,1.1746094,0.044344,0.3459656,1.0102567,0.1876513,0.3352032,0.962544,0.1371465
68,1.1166667,0.36068,1.3922086,0.40445,0.38612,1.3957486,0.58112,0.31518,1.1896786,0.74659,0.31377,0.9921586,0.64869,0.35882,1.3853086,0.21622,0.27989,1.2010386,0.06488,0.34064,0.9961786,0.13859,0.39933,0.9097286,0.40294,0.4133,0.9132086,0.51467,0.38147,0.5138286,0.53318,0.3449,0.1247586,0.56571,0.39465,0.9071886,0.28644,0.38737,0.5117086,0.2751,0.35724,0.1183786,0.25136,0.4945,0.0747786,0.19552,0.48747,0.0755486,0.19723,0.31245,0.0752386,0.26537,0.49275,0.0866286,0.61523,0.48887,0.0882986,0.61363,0.31915,0.0950486,0.55906,0.484236,0.9723656,0.5759856,0.4564148,0.9720446,0.2293548,0.2434417,0.9865935,0.4874659,0.2333628,0.9856808,0.3515223,0.3797055,0.5148125,0.6011611,0.3899426,0.5138637,0.4740404,0.3387648,0.1245506,0.601892,0.3690062,0.1261917,0.5192517,0.4779039,0.0924559,0.5977656,0.4244409,0.098928,0.6407136,0.2780202,0.1018744,0.5406908,0.376192,0.5150223,0.2051538,0.4137394,0.5138441,0.3379684,0.3380101,0.1200863,0.2081643,0.3853059,0.1203179,0.2897295,0.4866543,0.0834199,0.2073457,0.286692,0.0951851,0.2746343,0.4287522,0.0855644,0.1650313,0.3902906,1.4471741,0.5807051,0.3530934,1.4380761,0.2118394,0.2688683,1.458814,0.4100339,0.4639883,0.7538985,0.6102891,0.4258662,0.6598602,0.6308505,0.340862,0.7589674,0.6322546,0.4435872,0.7614297,0.1805552,0.4076684,0.6656129,0.1656012,0.3075184,0.7569835,0.1757451,0.3643931,0.4013956,0.6077655,0.3840694,0.2825882,0.6217746,0.3126448,0.2957546,0.6180648,0.3656098,0.3982527,0.2022744,0.3843867,0.2786146,0.1792086,0.3086856,0.2921607,0.1986016,0.3672075,0.8857489,0.5084795,0.350192,0.8852857,0.2991098,0.3370015,1.1830681,0.7809721,0.2645094,1.1911744,0.7585757,0.3272844,1.0029318,0.6161859,0.3041783,0.9661212,0.6669576,0.2997773,1.1871072,0.0110297,0.2315412,1.1777137,0.0414252,0.3474055,1.0128291,0.1831819,0.3364325,0.9652114,0.1324985
69,1.1333333,0.36132,1.3929786,0.40057,0.38557,1.3964586,0.57751,0.31494,1.1888186,0.74266,0.31108,0.9895286,0.64313,0.36062,1.3860886,0.21222,0.2797,1.2023386,0.06134,0.34181,0.9981586,0.13544,0.4007,0.9123386,0.39932,0.4144,0.9161386,0.51087,0.3812,0.5142286,0.53026,0.34574,0.1256186,0.5643,0.3962,0.9094586,0.28308,0.38395,0.5124886,0.27225,0.35727,0.1194986,0.25033,0.49552,0.0753886,0.19468,0.48847,0.0761986,0.19634,0.31294,0.0764886,0.26476,0.49396,0.0856386,0.61533,0.4901,0.0873086,0.6137,0.32054,0.0964986,0.55704,0.4855435,0.9750245,0.5725198,0.4578392,0.9749178,0.2260904,0.2448625,0.9889333,0.4836205,0.2348271,0.9881063,0.3477726,0.3801022,0.5175437,0.5988921,0.3903789,0.5161072,0.4716881,0.3388388,0.1276644,0.6011543,0.3691576,0.1288772,0.518481,0.4778645,0.0950214,0.5974115,0.4244279,0.1017028,0.6402863,0.2782356,0.1049081,0.5400068,0.3737945,0.5170161,0.2037531,0.4112605,0.5162881,0.3368359,0.3369177,0.1219835,0.2080783,0.38425,0.122596,0.2897594,0.485641,0.0855528,0.2075678,0.2858279,0.0971648,0.274673,0.4278687,0.0870959,0.165201,0.3899491,1.4495742,0.5783011,0.3535569,1.4416144,0.209567,0.2689086,1.4611734,0.40745,0.4650753,0.756463,0.6070678,0.4266824,0.6625892,0.6280089,0.3418429,0.7619435,0.6290239,0.4438412,0.76266,0.1775973,0.4069058,0.6670676,0.16318,0.3076313,0.7592492,0.1726396,0.3645913,0.4043375,0.6059888,0.3841331,0.2856773,0.6205089,0.3128814,0.2988297,0.6165893,0.3633718,0.4003263,0.2012454,0.3826074,0.2805879,0.1784904,0.3069138,0.2940654,0.1979736,0.3685441,0.8882074,0.5046716,0.3516024,0.8878783,0.2954251,0.3370878,1.1827775,0.7769701,0.2643997,1.1912802,0.7547118,0.3270263,1.0032737,0.6118002,0.3034465,0.9665676,0.6624098,0.2997293,1.1906598,0.0086121,0.2317142,1.1810398,0.0393481,0.3485709,1.0157179,0.1797035,0.3373875,0.968155,0.1289189
70,1.15,0.36039,1.3934586,0.39947,0.38548,1.3965586,0.57605,0.31381,1.1893286,0.74074,0.31695,0.9895286,0.63832,0.35879,1.3868286,0.21149,0.28082,1.2039286,0.05622,0.34224,0.9992986,0.13247,0.4001,0.9132786,0.39626,0.41326,0.9162086,0.50854,0.38091,0.5154586,0.52722,0.34692,0.1263286,0.56461,0.39623,0.9109086,0.27929,0.38544,0.5112986,0.26941,0.35778,0.1183986,0.25092,0.49719,0.0759586,0.1938,0.49016,0.0768486,0.19547,0.31213,0.0760986,0.26562,0.49488,0.0864886,0.61558,0.49124,0.0878786,0.61394,0.32017,0.0968986,0.55901,0.4848164,0.9759507,0.5696482,0.4573971,0.9761361,0.2234487,0.2442546,0.9896394,0.4802657,0.2343322,0.9889328,0.3445172,0.3786616,0.5186098,0.5971678,0.3889799,0.5167133,0.4697661,0.3375833,0.1288913,0.6011225,0.3679859,0.1297113,0.5183462,0.4765564,0.0959032,0.5975715,0.4231993,0.1027286,0.6405021,0.2771586,0.1059532,0.5400388,0.3703527,0.5173523,0.2026964,0.4077072,0.5170912,0.3361545,0.334635,0.1220617,0.2085283,0.3820004,0.1230672,0.2904201,0.4835202,0.0860656,0.2082114,0.2836899,0.0972516,0.2753609,0.4258404,0.0870922,0.1657735,0.3879947,1.4501567,0.5765973,0.3523269,1.4435031,0.2079606,0.2672742,1.4619773,0.405531,0.4643174,0.7573609,0.6044487,0.4256558,0.6636461,0.6257618,0.3408287,0.7632206,0.6263928,0.4425402,0.7624358,0.1751336,0.4047957,0.6669819,0.1611759,0.3061321,0.7598134,0.1699194,0.3631046,0.4055675,0.6047909,0.3827027,0.2870029,0.6198924,0.3115502,0.3000867,0.6157741,0.3600948,0.4006687,0.2006121,0.3797712,0.2807898,0.1782396,0.3039941,0.2942063,0.1977606,0.36785,0.8889864,0.5013906,0.3510845,0.8888387,0.2922816,0.3359071,1.1810845,0.7737265,0.2630816,1.1896713,0.7516584,0.3261633,1.0024828,0.6077354,0.3024535,0.965516,0.6582106,0.298241,1.1925492,0.0062511,0.2305152,1.1826409,0.0373126,0.3482055,1.0171688,0.1766837,0.3368927,0.9695982,0.1257016
71,1.1666667,0.35925,1.3924186,0.39684,0.38467,1.3955886,0.57437,0.31533,1.1904586,0.73865,0.3181,0.9893486,0.63502,0.35761,1.3857986,0.20782,0.28071,1.2029786,0.05189,0.34275,1.0005186,0.12762,0.40061,0.9125986,0.39294,0.4138,0.9155186,0.50545,0.38175,0.5150686,0.52551,0.34734,0.1272586,0.56337,0.39677,0.9103786,0.27574,0.3843,0.5126986,0.26816,0.35687,0.1171486,0.25137,0.49738,0.0757886,0.19349,0.49031,0.0766486,0.1952,0.31146,0.0752386,0.26613,0.49466,0.0869386,0.61626,0.49107,0.0883286,0.61455,0.32097,0.0986886,0.5573,0.4851619,0.9753047,0.5665026,0.4580413,0.9758172,0.2204425,0.2446943,0.9885609,0.4767407,0.2348889,0.9879884,0.3410603,0.3784936,0.5180598,0.5950598,0.3888909,0.5157464,0.4675901,0.3378352,0.1285608,0.6005141,0.3683196,0.129036,0.5177205,0.476694,0.0952257,0.5973305,0.4234184,0.1022758,0.6402129,0.2776377,0.1054992,0.5394552,0.3684934,0.516102,0.2013685,0.4057559,0.5163806,0.3351504,0.3337851,0.1207203,0.2086472,0.381201,0.1221686,0.2907169,0.4829258,0.0851744,0.2085599,0.2829399,0.0959805,0.2756876,0.4252663,0.0856433,0.1660453,0.3871053,1.4489334,0.5745361,0.3522211,1.4435064,0.2060239,0.2667858,1.4609506,0.4032944,0.4646302,0.7566962,0.601546,0.4257693,0.6631079,0.6231775,0.340975,0.7627844,0.6234175,0.4425364,0.7606786,0.1723782,0.4040801,0.6653279,0.1589011,0.3058977,0.7586775,0.1669894,0.3629574,0.4051901,0.603157,0.3826577,0.286753,0.6187814,0.3116365,0.299742,0.6144392,0.358353,0.3994671,0.1996958,0.3784172,0.2794989,0.1776895,0.3025836,0.2928208,0.1972525,0.3682724,0.8880962,0.497908,0.3516919,0.8881508,0.288883,0.3363462,1.1784303,0.7703678,0.263287,1.1870033,0.7486025,0.3267257,1.0005144,0.6035194,0.3031102,0.9632752,0.6539153,0.2978908,1.1927884,0.003186,0.2304285,1.1825473,0.0345356,0.3489973,1.0172192,0.1731994,0.3377251,0.9695463,0.1220933
72,1.1833333,0.36007,1.3919686,0.39296,0.38598,1.3946886,0.57121,0.31655,1.1877686,0.7355,0.31999,0.9887686,0.63473,0.35817,1.3857586,0.20318,0.28148,1.2062686,0.04786,0.34133,1.0024386,0.12284,0.39995,0.9118886,0.39153,0.41407,0.9155986,0.50254,0.38286,0.5158586,0.52393,0.34649,0.1261286,0.56412,0.395,0.9091786,0.27589,0.38493,0.5138086,0.26585,0.3577,0.1200586,0.25024,0.49787,0.0754286,0.19321,0.49086,0.0763786,0.19487,0.31328,0.0756486,0.26535,0.49637,0.0866386,0.61521,0.49262,0.0881886,0.6136,0.32036,0.0957686,0.55784,0.4843896,0.9746725,0.5650423,0.4574694,0.9753944,0.2193995,0.243983,0.9876026,0.4751041,0.2342543,0.9871274,0.3395995,0.3776253,0.5174705,0.5945654,0.3880121,0.5147872,0.466909,0.3373595,0.1281251,0.6013333,0.3678777,0.1282964,0.518376,0.4763967,0.0947709,0.5982032,0.4231675,0.1018262,0.6412591,0.2772908,0.1047926,0.5402463,0.3663575,0.5150276,0.2016943,0.4035375,0.5156962,0.3356764,0.3325231,0.1195751,0.210136,0.3799864,0.1213823,0.2923246,0.4818663,0.0844595,0.2101018,0.2818054,0.0948889,0.2773196,0.424266,0.0844704,0.1675543,0.3856841,1.4477079,0.573735,0.3512408,1.4433893,0.2054222,0.2655612,1.4601025,0.4024021,0.4641302,0.7560541,0.60048,0.4251322,0.6625528,0.6223699,0.340174,0.7623141,0.6223044,0.4415784,0.7593129,0.171521,0.4026854,0.6640017,0.1584569,0.3047944,0.7576113,0.1660675,0.3621293,0.4047541,0.6030974,0.3819885,0.2864196,0.619217,0.3110022,0.2992987,0.6146763,0.3563217,0.3984235,0.2003746,0.3767005,0.278426,0.1786793,0.3008548,0.2916208,0.1982406,0.3675511,0.8872233,0.4962945,0.3511013,0.8874133,0.2875182,0.336349,1.176113,0.768896,0.2630321,1.1846181,0.747325,0.3269389,0.9988185,0.601336,0.3034785,0.9612449,0.6516682,0.296722,1.1932933,0.0011526,0.2294603,1.1828214,0.0327787,0.3486176,1.0175876,0.1708337,0.3373308,0.9699761,0.1195475
73,1.2,0.36103,1.3922286,0.39036,0.38678,1.3941986,0.56837,0.321,1.1906286,0.73004,0.31671,0.9901186,0.62934,0.35921,1.3868786,0.20092,0.28047,1.2071386,0.04474,0.34017,1.0037486,0.12155,0.40023,0.9125986,0.38826,0.41394,0.9158786,0.50017,0.3838,0.5163886,0.52214,0.3457,0.1265586,0.56452,0.39574,0.9103886,0.2717,0.3842,0.5162586,0.26481,0.35629,0.1190386,0.25106,0.50001,0.0742686,0.19344,0.49328,0.0752786,0.19497,0.31182,0.0751086,0.26666,0.49833,0.0880586,0.61327,0.49459,0.0895486,0.6118,0.32021,0.0973786,0.55811,0.4847827,0.9754347,0.5617589,0.4578342,0.9763351,0.216285,0.2441778,0.9881514,0.4717444,0.2344381,0.9877608,0.3363169,0.377879,0.5184082,0.5922761,0.3882118,0.5153156,0.4643563,0.3378662,0.1290502,0.6002905,0.3683983,0.1289112,0.517104,0.4773449,0.0956471,0.5968948,0.4241192,0.1027686,0.6402238,0.2777723,0.1053986,0.5392854,0.3655131,0.5154988,0.1998152,0.4026447,0.5166324,0.3340815,0.3324107,0.1198269,0.2096335,0.3799532,0.1220215,0.2919846,0.4822119,0.0849098,0.2098805,0.2817309,0.0952783,0.2769385,0.424598,0.0844917,0.1672017,0.3856081,1.447798,0.5712238,0.3515154,1.4446243,0.2028602,0.265562,1.4607062,0.3997647,0.464739,0.7569446,0.597592,0.4256059,0.6635373,0.6197678,0.3403943,0.7633286,0.6195162,0.4416352,0.7594773,0.1685202,0.4023942,0.6641926,0.1558346,0.3046388,0.7579392,0.1631159,0.3624117,0.4057874,0.6012146,0.3824229,0.2875368,0.6177556,0.3113807,0.3002895,0.6131465,0.3555664,0.3988514,0.1988722,0.3762365,0.2787354,0.1775129,0.3003097,0.2918851,0.1971603,0.3677855,0.8878044,0.4929407,0.351326,0.8881096,0.2842633,0.3379761,1.1756733,0.7651767,0.2644471,1.1842927,0.7440331,0.3276815,0.9985963,0.5970868,0.3044538,0.9609879,0.647355,0.2963886,1.1949753,-0.002604,0.2293382,1.1845132,0.0292562,0.3487038,1.0194007,0.16688,0.3374602,0.9717611,0.1157012
