Testing	// User ID
7-2-2025	// Evaluation date
KJ_Walk_BP3	6-2-2025	12:11:11:196	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
165	-0.761136	0.146791	-0.775104	0.232307	-0.452105	0.483513	-0.494480	0.878975	1.394062	-0.459082	-0.966013	
166	-0.737421	0.155195	-0.752857	0.241095	-0.425829	0.487290	-0.459566	0.883229	1.397600	-0.425119	0.246357	
167	-0.718199	0.159409	-0.727160	0.245177	-0.400622	0.492357	-0.447874	0.886933	1.397758	-0.414676	0.112528	
168	-0.701757	0.161929	-0.702606	0.247470	-0.376801	0.495772	-0.436519	0.888720	1.397484	-0.406294	0.947886	
169	-0.688019	0.162932	-0.678567	0.249408	-0.353653	0.499001	-0.421846	0.890528	1.398438	-0.391660	-0.756083	
170	-0.680692	0.156597	-0.653060	0.247072	-0.332966	0.502909	-0.412924	0.892195	1.398689	-0.378874	0.251963	
171	-0.670078	0.143836	-0.627025	0.241687	-0.314619	0.506859	-0.408894	0.892946	1.398867	-0.368897	-1.049549	
172	-0.659480	0.118857	-0.604279	0.238394	-0.296374	0.508775	-0.397785	0.892989	1.399933	-0.357103	0.800068	
173	-0.630385	0.087182	-0.581427	0.233186	-0.279957	0.510581	-0.388550	0.892788	1.400826	-0.346993	0.255574	
174	-0.593687	0.062778	-0.556753	0.222123	-0.268413	0.513111	-0.387002	0.892204	1.400637	-0.339714	0.646535	
175	-0.552139	0.040484	-0.531309	0.210112	-0.258256	0.515436	-0.384989	0.891710	1.400841	-0.331712	-0.783233	
176	-0.507720	0.024153	-0.505216	0.198513	-0.248437	0.517523	-0.382313	0.891123	1.400877	-0.324110	0.425639	
177	-0.469311	0.017655	-0.477667	0.187412	-0.238763	0.519941	-0.379450	0.890878	1.401187	-0.316462	1.407767	
178	-0.436552	0.021964	-0.448939	0.178204	-0.228030	0.522880	-0.375808	0.890948	1.401240	-0.308526	2.518887	
179	-0.404467	0.033206	-0.418585	0.171372	-0.215204	0.526614	-0.369486	0.892100	1.401776	-0.299562	0.180078	
180	-0.366127	0.039304	-0.386970	0.164501	-0.203432	0.530268	-0.361791	0.893966	1.402397	-0.289169	0.001498	
181	-0.325735	0.042955	-0.353826	0.157322	-0.192086	0.533235	-0.351184	0.896443	1.402687	-0.278424	-0.104314	
182	-0.265541	0.096114	-0.323757	0.158462	-0.169802	0.537885	-0.344805	0.894518	1.403341	-0.270066	0.321412	
183	-0.229405	0.095113	-0.287345	0.157381	-0.151013	0.543435	-0.333276	0.896900	1.403605	-0.261071	0.944239	
